07.03.2016,43.58
04.03.2016,43.58
03.03.2016,43.58
02.03.2016,43.73
01.03.2016,43.73
29.02.2016,44.15
26.02.2016,44.15
25.02.2016,44.35
23.02.2016,43.15
22.02.2016,43.17
19.02.2016,43.17
18.02.2016,43.17
17.02.2016,43.17
16.02.2016,43.17
12.02.2016,43.2
11.02.2016,43.13
10.02.2016,43.13
09.02.2016,43.13
08.02.2016,43.08
04.02.2016,43.13
03.02.2016,43.13
02.02.2016,43.13
01.02.2016,43.13
28.01.2016,43.1
27.01.2016,43.13
25.01.2016,43
21.01.2016,43.2
20.01.2016,43.23
19.01.2016,43.23
14.01.2016,43.23
13.01.2016,43.25
12.01.2016,43.63
11.01.2016,43.35
07.01.2016,43.43
06.01.2016,43.63
05.01.2016,43.33
04.01.2016,43.33
31.12.2015,43.33
30.12.2015,43.33
29.12.2015,43.9
28.12.2015,43.03
24.12.2015,43.03
23.12.2015,43.03
22.12.2015,43.03
17.12.2015,43.1
16.12.2015,43.05
15.12.2015,43.05
11.12.2015,43.1
10.12.2015,43.25
09.12.2015,42.68
08.12.2015,43.1
07.12.2015,43.4
03.12.2015,43.4
02.12.2015,43.35
01.12.2015,42.95
30.11.2015,42.95
27.11.2015,42.08
25.11.2015,42.08
24.11.2015,42.22
23.11.2015,42.42
20.11.2015,42.28
19.11.2015,42.2
18.11.2015,42.17
17.11.2015,42.08
16.11.2015,41.75
13.11.2015,41.75
12.11.2015,41.78
11.11.2015,41.78
10.11.2015,41.85
09.11.2015,42.02
05.11.2015,42.02
04.11.2015,42.05
03.11.2015,41.88
02.11.2015,41.88
29.10.2015,41.88
28.10.2015,41.88
27.10.2015,41.88
26.10.2015,41.88
22.10.2015,41.83
21.10.2015,41.92
20.10.2015,41.93
19.10.2015,41.93
16.10.2015,41.93
15.10.2015,41.93
14.10.2015,41.93
13.10.2015,41.98
12.10.2015,42.05
08.10.2015,42.05
06.10.2015,42.05
05.10.2015,42.13
01.10.2015,42.13
30.09.2015,42.13
29.09.2015,42.17
28.09.2015,42.25
24.09.2015,42.23
23.09.2015,42.22
22.09.2015,42.13
21.09.2015,42.13
17.09.2015,42.5
16.09.2015,42.5
15.09.2015,42.5
14.09.2015,42.5
10.09.2015,42.5
09.09.2015,42.93
08.09.2015,42.93
03.09.2015,42.95
02.09.2015,43
01.09.2015,42.98
31.08.2015,42.93
28.08.2015,42.93
27.08.2015,42.93
25.08.2015,42.93
24.08.2015,42.92
20.08.2015,42.77
19.08.2015,42.77
18.08.2015,42.8
17.08.2015,42.88
13.08.2015,42.88
12.08.2015,42.88
11.08.2015,42.8
10.08.2015,42.88
07.08.2015,42.88
06.08.2015,42.88
05.08.2015,42.88
04.08.2015,42.88
03.08.2015,42.88
30.07.2015,42.88
29.07.2015,42.97
27.07.2015,43.13
23.07.2015,43.13
22.07.2015,43.13
21.07.2015,43.13
20.07.2015,43.13
16.07.2015,41.05
15.07.2015,41.05
14.07.2015,41.05
13.07.2015,41.05
10.07.2015,41.03
09.07.2015,41.02
08.07.2015,40.92
07.07.2015,40.87
06.07.2015,40.8
02.07.2015,40.82
01.07.2015,40.82
30.06.2015,40.78
29.06.2015,40.73
25.06.2015,40.77
24.06.2015,40.8
23.06.2015,40.88
22.06.2015,41.13
18.06.2015,41.18
17.06.2015,41.18
16.06.2015,41.37
15.06.2015,41.67
12.06.2015,41.92
11.06.2015,43.27
10.06.2015,44.07
09.06.2015,44.22
08.06.2015,44.23
